"","Estimate","Std. Error","t-value","Pr(>|t|)","COD_MUNI"
"scaled_rainfall_deviation:factor(COD_MUNI)68266",-2.08225148160089,0.119510750384884,-17.4231311818812,0.0000000000000000000000000000000000000000000000000000000000000000000596262269746846,68266
"scaled_rainfall_deviation:factor(COD_MUNI)68271",-2.06629689241497,0.0874745666753244,-23.6216876624763,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301391602389685,68271
"scaled_rainfall_deviation:factor(COD_MUNI)68276",-1.94191536199884,0.129919332595019,-14.9470854199361,0.0000000000000000000000000000000000000000000000000169879202244216,68276
"scaled_rainfall_deviation:factor(COD_MUNI)68296",-2.07650107208506,0.0975568664811631,-21.2850324839616,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000186353493963724,68296
"scaled_rainfall_deviation:factor(COD_MUNI)68298",-2.08483603531557,0.104334522658475,-19.9822262295672,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000901846579832857,68298
"scaled_rainfall_deviation:factor(COD_MUNI)68307",-2.08933082118748,0.109908967743391,-19.0096482942641,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000158763175044654,68307
"scaled_rainfall_deviation:factor(COD_MUNI)68318",-2.12634288103723,0.119745806862998,-17.7571385315395,0.000000000000000000000000000000000000000000000000000000000000000000000165336986646536,68318
"scaled_rainfall_deviation:factor(COD_MUNI)68320",-2.07476466775808,0.0904367700320571,-22.9416051349759,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000226665579703011,68320
"scaled_rainfall_deviation:factor(COD_MUNI)68322",-2.07665158863045,0.08839962448067,-23.4916335994678,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000644933050833795,68322
"scaled_rainfall_deviation:factor(COD_MUNI)68324",-2.07616026467441,0.0950620481598854,-21.8400539948656,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117486807497791,68324
"scaled_rainfall_deviation:factor(COD_MUNI)68327",-2.07146176092425,0.100203465811364,-20.6725560253958,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000715817565258684,68327
"scaled_rainfall_deviation:factor(COD_MUNI)68344",-2.07576243763052,0.0907189529973771,-22.8812433239892,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000903783518851789,68344
"scaled_rainfall_deviation:factor(COD_MUNI)68368",-2.07887198489046,0.0936438278372578,-22.1997758197508,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000425177622723794,68368
"scaled_rainfall_deviation:factor(COD_MUNI)68370",-2.09921958182644,0.126459607513415,-16.5999216912305,0.0000000000000000000000000000000000000000000000000000000000000744993559363945,68370
"scaled_rainfall_deviation:factor(COD_MUNI)68377",-2.0743457000238,0.0833706484695657,-24.8810071422322,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000165930564510879,68377
"scaled_rainfall_deviation:factor(COD_MUNI)68385",-2.08686690765621,0.0854247094745636,-24.4293123206653,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113334778759249,68385
"scaled_rainfall_deviation:factor(COD_MUNI)68397",-2.07657098034901,0.0903053702044335,-22.9949888433884,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000066502657513811,68397
"scaled_rainfall_deviation:factor(COD_MUNI)68406",-2.08122742059683,0.0921502476002955,-22.5851527781479,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000758227414581092,68406
"scaled_rainfall_deviation:factor(COD_MUNI)68418",-2.08432028284866,0.135283150936915,-15.4070944416472,0.0000000000000000000000000000000000000000000000000000153963685331263,68418
"scaled_rainfall_deviation:factor(COD_MUNI)68425",-2.07774430661802,0.161607868195504,-12.856702645842,0.0000000000000000000000000000000000000807579611092524,68425
"scaled_rainfall_deviation:factor(COD_MUNI)68432",-2.09010950999385,0.10869770717232,-19.2286439554826,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000239709728558636,68432
"scaled_rainfall_deviation:factor(COD_MUNI)68444",-2.09493488680512,0.108120549489203,-19.3759178685483,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000139119443193777,68444
"scaled_rainfall_deviation:factor(COD_MUNI)68464",-2.04720348639235,0.0946196524164865,-21.636134081123,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000991023298814019,68464
"scaled_rainfall_deviation:factor(COD_MUNI)68468",-2.07614011843168,0.103093838572624,-20.1383530497719,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000392154164472833,68468
"scaled_rainfall_deviation:factor(COD_MUNI)68498",-2.08293015581906,0.0931080695328391,-22.3711023788804,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000933019400142404,68498
"scaled_rainfall_deviation:factor(COD_MUNI)68500",-2.07377514591562,0.0881311270345587,-23.5305642364296,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025824957981019,68500
"scaled_rainfall_deviation:factor(COD_MUNI)68502",-2.08833428879304,0.10535664953555,-19.8215708073403,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000221475885795233,68502
"scaled_rainfall_deviation:factor(COD_MUNI)68522",-2.0774472473398,0.0925118962081647,-22.4560011467634,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139079209566639,68522
"scaled_rainfall_deviation:factor(COD_MUNI)68524",-2.07712251020794,0.0900120907862704,-23.0760389194822,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102789511761022,68524
"scaled_rainfall_deviation:factor(COD_MUNI)68533",-2.07294980758533,0.0948990729046216,-21.8437308620364,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108416456812125,68533
"scaled_rainfall_deviation:factor(COD_MUNI)68547",-2.04885565828671,0.129254458621107,-15.8513344927827,0.0000000000000000000000000000000000000000000000000000000145325746096644,68547
"scaled_rainfall_deviation:factor(COD_MUNI)68549",-2.07696428402208,0.0978130506909675,-21.2340200959899,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551617278231302,68549
"scaled_rainfall_deviation:factor(COD_MUNI)68572",-2.0514711918573,0.104099515650248,-19.7068274433649,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000214493456748615,68572
"scaled_rainfall_deviation:factor(COD_MUNI)68573",-2.0752921864102,0.0819808926632276,-25.314339951571,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000315790139957516,68573
"scaled_rainfall_deviation:factor(COD_MUNI)68575",-2.05535806916707,0.0846310273859321,-24.2861056122394,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370452627710688,68575
"scaled_rainfall_deviation:factor(COD_MUNI)68615",-2.05566963557343,0.0905449120203496,-22.7033147385623,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052185049445714,68615
"scaled_rainfall_deviation:factor(COD_MUNI)68655",-2.12066803176835,0.080239520294321,-26.4292212115635,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000960852974133639,68655
"scaled_rainfall_deviation:factor(COD_MUNI)68669",-2.10294349651098,0.112582349471811,-18.6791580241228,0.00000000000000000000000000000000000000000000000000000000000000000000000000000812399641502867,68669
"scaled_rainfall_deviation:factor(COD_MUNI)68673",-2.07759916803732,0.0976254877836209,-21.2813192046954,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201688983693169,68673
"scaled_rainfall_deviation:factor(COD_MUNI)68679",-2.07592978612458,0.100147583409218,-20.7287057306417,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000223653427880341,68679
"scaled_rainfall_deviation:factor(COD_MUNI)68682",-2.07652411787544,0.0970523441067019,-21.3959192535572,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000174578102018655,68682
"scaled_rainfall_deviation:factor(COD_MUNI)68684",-2.08352822907281,0.116881797684754,-17.8259427074554,0.000000000000000000000000000000000000000000000000000000000000000000000048489123766085,68684
"scaled_rainfall_deviation:factor(COD_MUNI)68686",-2.09168365645156,0.160012005874698,-13.0720419697102,0.00000000000000000000000000000000000000487887185027624,68686
"scaled_rainfall_deviation:factor(COD_MUNI)68689",-2.08057805517402,0.093271383298475,-22.306713823639,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000393320126792466,68689
"scaled_rainfall_deviation:factor(COD_MUNI)68705",-2.0672251339377,0.123584666131405,-16.727197626117,0.00000000000000000000000000000000000000000000000000000000000000888494092894844,68705
"scaled_rainfall_deviation:factor(COD_MUNI)68720",-2.06257834333958,0.0869771180791289,-23.7140340918529,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000338883336077019,68720
"scaled_rainfall_deviation:factor(COD_MUNI)68745",-2.06887388611872,0.0886265906854048,-23.3437151324317,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000205958337679398,68745
"scaled_rainfall_deviation:factor(COD_MUNI)68755",-2.10015653742095,0.0936020273385323,-22.4370838659859,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000212677730007611,68755
"scaled_rainfall_deviation:factor(COD_MUNI)68770",-2.07705137917736,0.0947758747561264,-21.9154018311299,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000225821339232541,68770
"scaled_rainfall_deviation:factor(COD_MUNI)68773",-2.06641870769459,0.0869226701192655,-23.7730698431063,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000083443074911205,68773
"scaled_rainfall_deviation:factor(COD_MUNI)68780",-2.08372524507847,0.104637133947343,-19.9138218572298,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353520873593206,68780
"scaled_rainfall_deviation:factor(COD_MUNI)68820",-2.12287770880474,0.124906406558463,-16.9957471942091,0.0000000000000000000000000000000000000000000000000000000000000000948762726738196,68820
"scaled_rainfall_deviation:factor(COD_MUNI)68855",-2.0912228730822,0.0954848381416808,-21.9010987899381,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308966797720048,68855
"scaled_rainfall_deviation:factor(COD_MUNI)68861",-2.0794428122777,0.0914917796092519,-22.7281928623391,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000296534411278928,68861
"scaled_rainfall_deviation:factor(COD_MUNI)68867",-2.09315233454473,0.121161511350089,-17.2757199148556,0.000000000000000000000000000000000000000000000000000000000000000000773863885407569,68867
"scaled_rainfall_deviation:factor(COD_MUNI)68872",-2.10953454291957,0.118516469892279,-17.7995053753875,0.000000000000000000000000000000000000000000000000000000000000000000000077728564530719,68872
"scaled_rainfall_deviation:factor(COD_MUNI)68895",-2.07672250006397,0.110578438304081,-18.7805374349126,0.0000000000000000000000000000000000000000000000000000000000000000000000000000012127653030986,68895
"scaled_rainfall_deviation:factor(COD_MUNI)70001",-2.43767044792171,0.122408286665191,-19.9142600091216,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000350446173497808,70001
"scaled_rainfall_deviation:factor(COD_MUNI)70110",-2.05145586909924,0.123243605740112,-16.6455359430591,0.0000000000000000000000000000000000000000000000000000000000000348325298634175,70110
"scaled_rainfall_deviation:factor(COD_MUNI)70124",-2.08958996420988,0.103615457460189,-20.1667783497721,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022100956021724,70124
"scaled_rainfall_deviation:factor(COD_MUNI)70204",-2.03979823471676,0.123136230345721,-16.5653782724204,0.000000000000000000000000000000000000000000000000000000000000132308912581636,70204
"scaled_rainfall_deviation:factor(COD_MUNI)70215",-2.18361934123493,0.12186790350387,-17.9179199645918,0.00000000000000000000000000000000000000000000000000000000000000000000000933914442489755,70215
"scaled_rainfall_deviation:factor(COD_MUNI)70221",-2.11472213648747,0.113678312156422,-18.6026876751794,0.0000000000000000000000000000000000000000000000000000000000000000000000000000338751096516558,70221
"scaled_rainfall_deviation:factor(COD_MUNI)70230",-2.08778989446902,0.117474697719393,-17.7722516848354,0.000000000000000000000000000000000000000000000000000000000000000000000126336679549638,70230
"scaled_rainfall_deviation:factor(COD_MUNI)70233",-2.07800704634753,0.108057399949638,-19.2305852937051,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000230913792764023,70233
"scaled_rainfall_deviation:factor(COD_MUNI)70235",-2.0942012061393,0.10241324124456,-20.4485394729222,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000719337665625774,70235
"scaled_rainfall_deviation:factor(COD_MUNI)70265",-2.07228212250498,0.0736578519301936,-28.1338929686533,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000645195900043055,70265
"scaled_rainfall_deviation:factor(COD_MUNI)70400",-2.06119994852016,0.117775214265138,-17.5011352038803,0.000000000000000000000000000000000000000000000000000000000000000000015225410194762,70400
"scaled_rainfall_deviation:factor(COD_MUNI)70418",-2.14386448769772,0.130194914891951,-16.4665762059672,0.000000000000000000000000000000000000000000000000000000000000679504103291627,70418
"scaled_rainfall_deviation:factor(COD_MUNI)70429",-2.05629070214716,0.0764924438302319,-26.8822722766043,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000553759239733959,70429
"scaled_rainfall_deviation:factor(COD_MUNI)70473",-2.0089257008449,0.12784943323677,-15.7132155378779,0.000000000000000000000000000000000000000000000000000000129417294048057,70473
"scaled_rainfall_deviation:factor(COD_MUNI)70508",-2.0555796545681,0.126337220570339,-16.2705784193158,0.0000000000000000000000000000000000000000000000000000000000169581456774999,70508
"scaled_rainfall_deviation:factor(COD_MUNI)70523",-2.06167449546054,0.122331342305949,-16.8531993240482,0.00000000000000000000000000000000000000000000000000000000000000106540939276382,70523
"scaled_rainfall_deviation:factor(COD_MUNI)70670",-2.14517810732394,0.119162497158369,-18.0021244811022,0.00000000000000000000000000000000000000000000000000000000000000000000000205220157107408,70670
"scaled_rainfall_deviation:factor(COD_MUNI)70678",-2.07144910195593,0.0916273384547782,-22.607325901737,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045936846266897,70678
"scaled_rainfall_deviation:factor(COD_MUNI)70702",-2.18418163552132,0.129732478853757,-16.8360433317818,0.00000000000000000000000000000000000000000000000000000000000000142343836744265,70702
"scaled_rainfall_deviation:factor(COD_MUNI)70708",-2.07562973183683,0.0982359704551578,-21.1290194642532,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000510739299005546,70708
"scaled_rainfall_deviation:factor(COD_MUNI)70713",-2.27822826715596,0.106630143614048,-21.3657056995263,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333205018532541,70713
"scaled_rainfall_deviation:factor(COD_MUNI)70717",-2.11065918613723,0.132584726108883,-15.9193238020787,0.00000000000000000000000000000000000000000000000000000000491872451975974,70717
"scaled_rainfall_deviation:factor(COD_MUNI)70742",-2.14807275261222,0.121540195142487,-17.6737642233826,0.000000000000000000000000000000000000000000000000000000000000000000000726389075886227,70742
"scaled_rainfall_deviation:factor(COD_MUNI)70771",-2.07114772738686,0.0793503656080461,-26.1013003722928,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000524546169531094,70771
"scaled_rainfall_deviation:factor(COD_MUNI)70820",-2.14163642576187,0.110286728317106,-19.4188045872941,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000604802783968664,70820
"scaled_rainfall_deviation:factor(COD_MUNI)70823",-2.09236959871398,0.122613063900076,-17.0648178273986,0.0000000000000000000000000000000000000000000000000000000000000000291782562653032,70823
"scaled_rainfall_deviation:factor(COD_MUNI)73001",-1.97979649252292,0.0945722466280982,-20.9342229154014,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308150574331678,73001
"scaled_rainfall_deviation:factor(COD_MUNI)73024",-2.06823604906582,0.0973853699790724,-21.2376463683433,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000510707237556078,73024
"scaled_rainfall_deviation:factor(COD_MUNI)73026",-2.06476264032789,0.097595767290003,-21.1562724251402,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286935844801538,73026
"scaled_rainfall_deviation:factor(COD_MUNI)73030",-2.09548849051041,0.106982415398422,-19.5872235890959,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000225540885722396,73030
"scaled_rainfall_deviation:factor(COD_MUNI)73043",-2.04437214124418,0.0983401373000377,-20.7887867291334,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000641902895410213,73043
"scaled_rainfall_deviation:factor(COD_MUNI)73055",-2.0667455269592,0.0887451521221506,-23.2885456561559,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000745441145996366,73055
"scaled_rainfall_deviation:factor(COD_MUNI)73067",-2.12077910115838,0.0795954625999258,-26.6444723340343,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000319441461028024,73067
"scaled_rainfall_deviation:factor(COD_MUNI)73124",-2.11224064002052,0.0913749937008394,-23.1161782285421,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000406737546164677,73124
"scaled_rainfall_deviation:factor(COD_MUNI)73148",-2.08237365887428,0.0882877643088986,-23.586208974423,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000696277434075767,73148
"scaled_rainfall_deviation:factor(COD_MUNI)73152",-2.10345781819156,0.0911980722796841,-23.0647179881251,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133469697589604,73152
"scaled_rainfall_deviation:factor(COD_MUNI)73168",-2.00315720051353,0.0822406652602622,-24.3572591998649,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000656763106718723,73168
"scaled_rainfall_deviation:factor(COD_MUNI)73200",-2.10669705341104,0.098412548480242,-21.4067929948384,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138312916212778,73200
"scaled_rainfall_deviation:factor(COD_MUNI)73217",-2.08059807308633,0.0845689826170718,-24.6023779487483,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163098870737495,73217
"scaled_rainfall_deviation:factor(COD_MUNI)73226",-2.07036323946843,0.08750513199096,-23.659906480483,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000122120061719554,73226
"scaled_rainfall_deviation:factor(COD_MUNI)73236",-2.07531890020045,0.086998297652062,-23.8547070024336,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000119463277023593,73236
"scaled_rainfall_deviation:factor(COD_MUNI)73268",-2.07529745207829,0.0927523239830168,-22.3746140577381,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000862502481504654,73268
"scaled_rainfall_deviation:factor(COD_MUNI)73270",-2.07767018259729,0.0836136569465817,-24.8484548872758,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000372622254809593,73270
"scaled_rainfall_deviation:factor(COD_MUNI)73275",-2.11308352099574,0.0988907496060053,-21.3678582619159,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000318217866206313,73275
"scaled_rainfall_deviation:factor(COD_MUNI)73283",-2.12109731035882,0.0773215993792597,-27.4321448002506,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184326095509488,73283
"scaled_rainfall_deviation:factor(COD_MUNI)73319",-2.0817955387516,0.0907833518457766,-22.9314681208088,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286003835001789,73319
"scaled_rainfall_deviation:factor(COD_MUNI)73347",-2.1130206013719,0.0925934105484502,-22.8204209009694,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000362859107227015,73347
"scaled_rainfall_deviation:factor(COD_MUNI)73349",-2.07702502400738,0.0858235997398111,-24.2010942247149,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000290752283771491,73349
"scaled_rainfall_deviation:factor(COD_MUNI)73352",-2.12197982891365,0.0938512766647048,-22.6100262492399,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000432157123940577,73352
"scaled_rainfall_deviation:factor(COD_MUNI)73408",-2.03996173011271,0.0927812481629537,-21.9867890387708,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000470901574166301,73408
"scaled_rainfall_deviation:factor(COD_MUNI)73411",-2.07094006927906,0.0883435285822335,-23.4418989428451,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207179302122516,73411
"scaled_rainfall_deviation:factor(COD_MUNI)73443",-2.07296782447147,0.0770731354459672,-26.8961138336553,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000381819733772291,73443
"scaled_rainfall_deviation:factor(COD_MUNI)73449",-2.14191682610609,0.0927176910931491,-23.1014901347598,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000571123544936235,73449
"scaled_rainfall_deviation:factor(COD_MUNI)73461",-2.08975455352344,0.097862766220256,-21.3539289173587,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000428574124292321,73461
"scaled_rainfall_deviation:factor(COD_MUNI)73483",-2.09254943789406,0.0892435606242813,-23.4476238202078,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181159066191181,73483
"scaled_rainfall_deviation:factor(COD_MUNI)73504",-2.13109601465407,0.0834917789131431,-25.5246210153344,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015119671034224,73504
"scaled_rainfall_deviation:factor(COD_MUNI)73520",-2.08905771428956,0.0841072118072975,-24.8380331412711,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000482676444838001,73520
"scaled_rainfall_deviation:factor(COD_MUNI)73547",-2.09455556800946,0.100924332356105,-20.7537223096898,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133058337927767,73547
"scaled_rainfall_deviation:factor(COD_MUNI)73555",-1.97691495712494,0.0875074336157919,-22.591394530032,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000658499675090914,73555
"scaled_rainfall_deviation:factor(COD_MUNI)73563",-2.07714954068219,0.0829214285480741,-25.0496111445783,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000247085158579353,73563
"scaled_rainfall_deviation:factor(COD_MUNI)73585",-2.09745067589781,0.0849282157719479,-24.6967472097842,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000159461287563937,73585
"scaled_rainfall_deviation:factor(COD_MUNI)73616",-2.07114895464967,0.0853903898797249,-24.2550591180922,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000786818738121047,73616
"scaled_rainfall_deviation:factor(COD_MUNI)73622",-2.05393532070479,0.0912825917881796,-22.500843594263,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000507449990493482,73622
"scaled_rainfall_deviation:factor(COD_MUNI)73624",-2.06207774862231,0.0902722345598573,-22.8428791939896,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217280685323778,73624
"scaled_rainfall_deviation:factor(COD_MUNI)73671",-2.09459837008189,0.0880146879697715,-23.7982820640263,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000458135532943963,73671
"scaled_rainfall_deviation:factor(COD_MUNI)73675",-2.07125335959538,0.0862771286669688,-24.0069806633279,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000312606025213279,73675
"scaled_rainfall_deviation:factor(COD_MUNI)73678",-2.08897467554644,0.0895492849302911,-23.3276533382995,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000299607695026807,73678
"scaled_rainfall_deviation:factor(COD_MUNI)73686",-2.12205118284112,0.102952273633888,-20.6119894970694,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000250176378492903,73686
"scaled_rainfall_deviation:factor(COD_MUNI)73770",-2.08414081718499,0.085401922461476,-24.4039098548996,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210684071492788,73770
"scaled_rainfall_deviation:factor(COD_MUNI)73854",-2.08882352137338,0.0878497224516634,-23.7772352954523,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000755766533971376,73854
"scaled_rainfall_deviation:factor(COD_MUNI)73861",-2.1434907428753,0.0992858720075958,-21.5890811001923,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000274137938959623,73861
"scaled_rainfall_deviation:factor(COD_MUNI)73870",-2.05997491753456,0.0889196567553804,-23.1666989358898,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126344798900608,73870
"scaled_rainfall_deviation:factor(COD_MUNI)73873",-2.09063789896353,0.0911703660556741,-22.9311122617064,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028834748466309,73873
"scaled_rainfall_deviation:factor(COD_MUNI)76001",-2.48115159192949,0.0939688315440328,-26.4039847166434,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000187028362198171,76001
"scaled_rainfall_deviation:factor(COD_MUNI)76020",-2.02719778633295,0.0928325906535762,-21.837134696562,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125224534951267,76020
"scaled_rainfall_deviation:factor(COD_MUNI)76036",-2.0125867226303,0.103453186101971,-19.4540815847522,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000304394789001896,76036
"scaled_rainfall_deviation:factor(COD_MUNI)76041",-2.10879676773689,0.0993120082930626,-21.2340562232312,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551193999298434,76041
"scaled_rainfall_deviation:factor(COD_MUNI)76054",-2.12059194358389,0.107193541370095,-19.7828331490829,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000477383447220963,76054
"scaled_rainfall_deviation:factor(COD_MUNI)76100",-2.14407372313342,0.0915522770314175,-23.4191195746847,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353287605473956,76100
"scaled_rainfall_deviation:factor(COD_MUNI)76109",-1.57432861763793,0.0670104526884717,-23.4937767837043,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000613267697093327,76109
"scaled_rainfall_deviation:factor(COD_MUNI)76111",-2.19556781786307,0.1035582509594,-21.201283311784,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110534972811343,76111
"scaled_rainfall_deviation:factor(COD_MUNI)76113",-2.10725244208266,0.100435701976101,-20.9811093129421,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115262323660792,76113
